date,gpr,gpr_act,gpr_threat,gpr_ma7,gpr_event_label
2023-11-18,"111,66","148,42",79.58,138.61,
2023-11-19,"101,56","171,35",90.95,134.78,
2023-11-20,"204,90","217,89",227.18,145.33,
2023-11-21,"96,48","141,07",85.58,137.94,
2023-11-22,"191,44","127,24",231.55,146.63,
2023-11-23,"175,45","223,89",128.39,147.28,
2023-11-24,"152,79","231,53",111.81,147.76,
2023-11-25,"125,11","108,45",144.74,149.68,
2023-11-26,"87,87","122,63",102.29,147.72,
2023-11-27,"166,35","173,05",180.43,142.21,
2023-11-28,"184,38","215,51",169.18,154.77,
2023-11-29,"88,78","143,82",55.37,140.1,
2023-11-30,"178,90","230,13",163.16,140.6,
2023-12-01,"94,81","106,34",88.7,132.31,
2023-12-02,"122,12","152,18",93.09,131.89,
2023-12-03,"110,70","186,77",42.49,135.15,
2023-12-04,"194,86","259,01",151.23,139.22,
2023-12-05,"89,69","59,61",109.38,125.7,
2023-12-06,"131,24","177,94",113.5,131.76,
2023-12-07,"194,16","175,97",215.27,133.94,
2023-12-08,"153,52","188,37",137.48,142.33,
2023-12-09,"106,34","106,02",123.8,140.07,
2023-12-10,"124,12","154,68",154.82,141.99,
2023-12-11,"153,77","140,53",149.18,136.12,
2023-12-12,"167,42","166,91",178.99,147.23,
2023-12-13,"192,79","244,62",194.32,156.02,
2023-12-14,"148,68","213,44",118.69,149.52,
2023-12-15,"169,26","204,89",211.11,151.77,
2023-12-16,"104,33","145,62",104.11,151.48,
2023-12-17,"90,89","140,95",100.77,146.74,
2023-12-18,"144,02","237,22",83.31,145.34,
2023-12-19,"187,76","240,66",156.13,148.25,
2023-12-20,"143,77","229,33",95.64,141.25,
2023-12-21,"114,02","143,58",99.8,136.29,
2023-12-22,"89,37","71,27",138.72,124.88,
2023-12-23,"150,30","143,84",149.97,131.45,
2023-12-24,"52,92","42,20",88.0,126.02,
2023-12-25,"136,40","194,26",97.22,124.93,
2023-12-26,"139,57","222,63",92.85,118.05,
2023-12-27,"180,18","234,90",138.3,123.25,
2023-12-28,"122,69","143,89",96.02,124.49,
2023-12-29,"221,28","213,92",301.1,143.33,
2023-12-30,"190,98","236,35",197.14,149.15,
2023-12-31,"110,09","179,59",99.86,157.31,
2024-01-01,"167,60","275,20",114.77,161.77,
2024-01-02,"131,12","192,64",91.82,160.56,
2024-01-03,"149,39","259,01",108.02,156.16,
2024-01-04,"180,69","240,17",155.81,164.45,
2024-01-05,"167,49","197,89",165.06,156.77,
2024-01-06,"131,24","146,54",122.23,148.23,
2024-01-07,"89,05","142,04",74.05,145.23,
2024-01-08,"106,63","141,73",106.4,136.52,
2024-01-09,"241,27","299,03",206.05,152.25,
2024-01-10,"118,10","129,50",108.02,147.78,
2024-01-11,"165,31","190,16",148.03,145.58,
2024-01-12,"210,59","238,32",189.31,151.74,
2024-01-13,"160,03","212,71",141.94,155.85,
2024-01-14,"107,43","107,10",119.11,158.48,
2024-01-15,"106,40","141,43",94.37,158.45,
2024-01-16,"193,39","286,08",145.25,151.61,
2024-01-17,"176,20","234,21",175.82,159.91,
2024-01-18,"167,49","160,79",206.33,160.22,
2024-01-19,"207,41","212,68",246.38,159.76,
2024-01-20,"83,86","146,31",61.02,148.88,
2024-01-21,"70,11","104,84",58.3,143.55,
2024-01-22,"186,62","239,21",121.93,155.01,
2024-01-23,"169,07","249,71",124.97,151.54,
2024-01-24,"159,14","235,04",107.83,149.1,
2024-01-25,"202,29","252,09",210.27,154.07,
2024-01-26,"141,32","191,61",112.81,144.63,
2024-01-27,"178,92","234,43",161.53,158.21,
2024-01-28,"152,74","190,34",95.26,170.02,
2024-01-29,"140,53","200,14",144.68,163.43,
2024-01-30,"206,28","254,03",171.53,168.75,
2024-01-31,"205,61","250,52",170.97,175.38,
2024-02-01,"147,50","159,30",143.09,167.56,
2024-02-02,"171,52","245,81",169.37,171.87,
2024-02-03,"96,80","117,94",116.26,160.14,
2024-02-04,"85,67","113,87",126.64,150.56,
2024-02-05,"125,88","145,30",121.2,148.46,
2024-02-06,"118,75","162,00",62.37,135.96,
2024-02-07,"100,38","144,55",74.2,120.93,
2024-02-08,"116,23","162,22",77.32,116.46,
2024-02-09,"194,53","277,04",175.62,119.75,
2024-02-10,"98,50","113,70",94.83,119.99,
2024-02-11,"86,26","154,80",28.69,120.08,
2024-02-12,"156,39","184,25",189.15,124.43,
2024-02-13,"187,86","262,19",135.38,134.31,
2024-02-14,"135,81","153,05",137.48,139.37,
2024-02-15,"214,81","247,96",216.22,153.45,
2024-02-16,"160,93","133,70",167.28,148.65,
2024-02-17,"87,03","119,30",81.41,147.01,
2024-02-18,"80,79","89,50",89.58,146.23,
2024-02-19,"167,82","218,22",109.21,147.86,
2024-02-20,"170,21","221,90",141.54,145.34,
2024-02-21,"193,75","236,77",197.49,153.62,
2024-02-22,"219,58","125,09",302.58,154.3,
2024-02-23,"167,07","149,32",191.62,155.18,
2024-02-24,"111,12","147,71",70.4,158.62,
2024-02-25,"87,17","86,90",101.48,159.53,
2024-02-26,"200,97","276,35",149.83,164.27,
2024-02-27,"166,86","98,58",215.84,163.79,
2024-02-28,"177,46","188,71",157.4,161.46,
2024-02-29,"153,25","141,03",166.64,151.99,
2024-03-01,"155,18","130,90",188.6,150.29,
2024-03-02,"82,69","96,99",56.63,146.23,
2024-03-03,"82,36","127,72",45.65,145.54,
2024-03-04,"170,75","177,03",159.02,141.22,
2024-03-05,"83,46","102,40",85.41,129.31,
2024-03-06,"108,02","95,72",99.8,119.39,
2024-03-07,"122,23","146,23",91.48,114.96,
2024-03-08,"183,72","177,61",194.44,119.03,
2024-03-09,"89,67","115,69",52.63,120.03,
2024-03-10,"98,22","124,62",89.09,122.3,
2024-03-11,"155,81","202,60",157.72,120.16,
2024-03-12,"199,55","172,41",232.31,136.75,
2024-03-13,"149,75","179,15",129.51,142.71,
2024-03-14,"187,15","248,77",155.62,151.98,
2024-03-15,"138,02","183,47",105.21,145.45,
2024-03-16,"126,56","98,74",137.27,150.72,
2024-03-17,"69,19","34,49",100.69,146.58,
2024-03-18,"147,65","128,00",149.47,145.41,
2024-03-19,"183,30","221,90",152.42,143.09,
2024-03-20,"116,03","138,80",115.78,138.27,
2024-03-21,"130,51","148,70",103.36,130.18,
2024-03-22,"125,00","135,95",122.84,128.32,
2024-03-23,"107,03","138,71",106.8,125.53,
2024-03-24,"69,01","103,20",57.39,125.51,
2024-03-25,"187,99","245,58",140.15,131.27,
2024-03-26,"165,63","203,22",158.91,128.74,
2024-03-27,"126,74","149,32",105.39,130.27,
2024-03-28,"99,63","111,73",82.84,125.86,
2024-03-29,"126,19","113,22",136.41,126.03,
2024-03-30,"161,59","214,79",116.45,133.83,
2024-03-31,"119,95","183,98",92.07,141.1,
2024-04-01,"123,22","144,52",132.6,131.85,
2024-04-02,"197,96","249,98",197.53,136.47,
2024-04-03,"181,87","194,26",162.03,144.34,
2024-04-04,"160,98","172,83",123.57,153.11,
2024-04-05,"142,05","158,60",170.09,155.38,
2024-04-06,"130,30","169,86",100.01,150.91,
2024-04-07,"69,74","104,29",43.49,143.73,
2024-04-08,"126,33","153,92",81.7,144.17,
2024-04-09,"171,76","159,00",173.43,140.43,
2024-04-10,"208,52","261,34",168.44,144.24,
2024-04-11,"123,34","117,11",136.75,138.86,
2024-04-12,"161,33","160,83",160.98,141.62,
2024-04-13,"130,12","118,91",135.25,141.59,
2024-04-14,"137,64","219,55",76.3,151.29,
2024-04-15,"230,79","230,08",237.07,166.22,
2024-04-16,"340,54","283,94",453.08,190.33,
2024-04-17,"227,50","221,26",267.61,193.04,
2024-04-18,"155,67","136,56",196.75,197.65,
2024-04-19,"208,12","184,43",269.2,204.34,
2024-04-20,"134,36","123,65",171.89,204.95,
2024-04-21,"70,48","70,26",87.91,195.35,
2024-04-22,"162,91","81,21",248.36,185.65,
2024-04-23,"148,32","110,90",164.45,158.19,
2024-04-24,"139,23","150,37",154.37,145.59,
2024-04-25,"172,40","171,87",143.36,147.98,
2024-04-26,"150,83","138,80",154.37,139.79,
2024-04-27,"154,33","164,84",137.5,142.65,
2024-04-28,"106,33","146,77",54.41,147.77,
2024-04-29,"191,11","197,58",188.34,151.79,
2024-04-30,"167,80","123,92",196.38,154.58,
2024-05-01,"130,76","111,73",124.26,153.37,
2024-05-02,"137,77","214,98",59.77,148.42,
2024-05-03,"110,42","127,46",115.98,142.65,
2024-05-04,"86,46","96,97",80.88,132.95,
2024-05-05,"68,83","51,47",71.55,127.59,
2024-05-06,"93,62","172,30",23.95,113.67,
2024-05-07,"176,27","133,31",252.71,114.88,
2024-05-08,"163,58","198,03",126.31,119.56,
2024-05-09,"145,40","126,04",136.67,120.65,
2024-05-10,"185,28","223,89",186.75,131.35,
2024-05-11,"106,00","147,95",88.14,134.14,
2024-05-12,"54,01","71,79",29.94,132.02,
2024-05-13,"177,11","235,42",152.72,143.95,
2024-05-14,"154,67","167,05",150.05,140.86,
2024-05-15,"129,21","81,97",166.05,135.95,
2024-05-16,"124,90","129,93",144.5,133.03,
2024-05-17,"181,66","170,44",204.37,132.51,
2024-05-18,"110,92","140,74",92.24,133.21,
2024-05-19,"98,48","124,95",119.11,139.57,
2024-05-20,"135,08","115,42",149.76,133.56,
2024-05-21,"165,28","151,04",171.8,135.08,
2024-05-22,"140,05","121,41",172.16,136.62,
2024-05-23,"101,83","83,60",139.47,133.33,
2024-05-24,"116,64","81,40",126.09,124.04,
2024-05-25,"91,42","42,89",116.26,121.26,
2024-05-26,"121,31","148,84",77.59,124.52,
2024-05-27,"145,43","64,44",188.11,125.99,
2024-05-28,"143,46","104,01",162.67,122.88,
2024-05-29,"135,44","112,52",168.93,122.22,
2024-05-30,"93,58","111,94",83.0,121.04,
2024-05-31,"156,50","195,02",108.45,126.73,
2024-06-01,"121,19","151,02",109.17,130.99,
2024-06-02,"90,02","89,74",74.85,126.52,
2024-06-03,"111,11","83,08",127.04,121.61,
2024-06-04,"110,21","109,88",122.2,116.86,
2024-06-05,"119,32","135,95",113.39,114.56,
2024-06-06,"122,01","145,96",111.6,118.62,
2024-06-07,"122,69","166,79",92.74,113.79,
2024-06-08,"66,66","30,67",102.33,106.0,
2024-06-09,"92,95","101,09",70.27,106.42,
2024-06-10,"107,29","120,33",144.97,105.88,
2024-06-11,"121,79","133,55",131.65,107.53,
2024-06-12,"117,68","140,78",88.07,107.29,
2024-06-13,"133,47","157,26",110.99,108.93,
2024-06-14,"90,14","67,40",121.8,104.28,
2024-06-15,"109,90","73,04",174.06,110.46,
2024-06-16,"102,35","92,76",92.85,111.8,
2024-06-17,"120,95","133,97",111.74,113.75,
2024-06-18,"142,94","148,70",165.37,116.78,
2024-06-19,"114,89","89,08",137.99,116.38,
2024-06-20,"177,01","151,25",231.29,122.6,
2024-06-21,"128,30","46,51",184.28,128.05,
2024-06-22,"64,95","47,09",78.56,121.63,
2024-06-23,"85,16","101,87",70.81,119.17,
2024-06-24,"212,61","232,47",205.3,132.27,
2024-06-25,"109,99","103,20",150.64,127.56,
2024-06-26,"128,58","109,88",183.29,129.51,
2024-06-27,"120,68","72,18",170.59,121.47,
2024-06-28,"121,46","143,10",128.54,120.49,
2024-06-29,"42,54","42,41",44.21,117.29,
2024-06-30,"46,92","37,42",46.82,111.82,
2024-07-01,"71,45","90,65",54.01,91.66,
2024-07-02,"79,60","97,67",91.65,87.32,
2024-07-03,"107,82","131,38",99.62,84.35,
2024-07-04,"90,28","83,08",80.84,80.01,
2024-07-05,"73,11","56,07",74.83,73.1,
2024-07-06,"87,63","81,54",77.73,79.55,
2024-07-07,"94,92","132,47",63.14,86.4,
2024-07-08,"89,18","88,91",127.13,88.94,
2024-07-09,"90,05","89,77",96.27,90.43,
2024-07-10,"124,67","177,55",88.85,92.83,
2024-07-11,"127,85","139,05",125.64,98.2,
2024-07-12,"86,32","64,54",98.7,100.09,
2024-07-13,"31,75","10,55",44.0,92.11,
2024-07-14,"45,01","53,84",29.94,84.98,
2024-07-15,"67,88","121,81",22.58,81.93,
2024-07-16,"68,24","49,47",92.85,78.82,
2024-07-17,"105,26","86,42",113.27,76.04,
2024-07-18,"133,52","126,77",126.89,76.85,
2024-07-19,"143,77","126,13",162.59,85.06,
2024-07-20,"79,50","126,81",52.89,91.88,
2024-07-21,"81,29","121,56",67.6,97.07,
2024-07-22,"130,04","136,46",136.59,105.95,
2024-07-23,"36,47","36,36",30.32,101.41,
2024-07-24,"78,87","84,68",70.63,97.64,
2024-07-25,"91,54","114,07",85.63,91.64,
2024-07-26,"95,77","89,86",103.06,84.78,
2024-07-27,"81,65","69,77",106.69,85.09,
2024-07-28,"105,16","104,84",131.17,88.5,
2024-07-29,"124,38","65,26",174.2,87.69,
2024-07-30,"107,07","93,40",111.29,97.78,
2024-07-31,"112,86","101,27",168.93,102.63,
2024-08-01,"133,20","161,65",144.47,108.59,
2024-08-02,"191,22","246,70",187.06,122.22,
2024-08-03,"92,18","126,35",67.07,123.72,
2024-08-04,"76,25","101,35",56.36,119.59,
2024-08-05,"187,00","119,84",211.03,128.54,
2024-08-06,"131,50","124,85",166.62,132.03,
2024-08-07,"172,72","221,39",153.88,140.58,
2024-08-08,"174,67","199,01",134.87,146.51,
2024-08-09,"151,34","201,16",111.86,140.81,
2024-08-10,"122,04","139,05",115.98,145.07,
2024-08-11,"61,83","35,23",88.14,143.02,
2024-08-12,"118,31","170,36",98.38,133.2,
2024-08-13,"151,60","181,37",126.06,136.07,
2024-08-14,"175,77","188,71",191.13,136.51,
2024-08-15,"139,61","101,22",168.86,131.5,
2024-08-16,"118,94","166,01",118.69,126.87,
2024-08-17,"137,03","178,19",118.9,129.01,
2024-08-18,"75,07","130,97",15.61,130.91,
2024-08-19,"136,53","186,25",83.65,133.51,
2024-08-20,"151,47","183,83",98.57,133.49,
2024-08-21,"140,69","114,75",148.89,128.48,
2024-08-22,"184,37","159,30",183.97,134.87,
2024-08-23,"143,76","203,04",99.62,138.42,
2024-08-24,"87,32","54,40",99.83,131.32,
2024-08-25,"110,73","202,37",30.69,136.41,
2024-08-26,"176,03","191,44",172.99,142.05,
2024-08-27,"174,35","141,62",171.82,145.32,
2024-08-28,"156,19","220,59",119.06,147.54,
2024-08-29,"132,50","176,13",94.44,140.13,
2024-08-30,"166,55","258,29",102.59,143.38,
2024-08-31,"124,58","158,06",94.17,148.7,
2024-09-01,"113,67","145,69",81.01,149.12,
2024-09-02,"145,51","204,80",99.65,144.76,
2024-09-03,"171,23","144,44",208.09,144.32,
2024-09-04,"180,32","226,37",177.71,147.77,
2024-09-05,"141,97","165,12",127.89,149.12,
2024-09-06,"100,38","100,07",102.02,139.66,
2024-09-07,"90,48","60,13",125.39,134.79,
2024-09-08,"122,36","191,69",72.68,136.04,
2024-09-09,"146,76","97,54",185.96,136.21,
2024-09-10,"97,61","85,14",131.89,125.7,
2024-09-11,"212,91","249,71",197.87,130.35,
2024-09-12,"103,11","64,25",117.9,124.8,
2024-09-13,"185,64","219,77",125.42,136.98,
2024-09-14,"100,38","80,06",133.55,138.4,
2024-09-15,"55,87","79,58",53.1,128.9,
2024-09-16,"88,97","81,88",79.68,120.64,
2024-09-17,"100,79","80,38",111.74,121.1,
2024-09-18,"122,01","145,96",101.46,108.11,
2024-09-19,"93,75","137,08",62.37,106.77,
2024-09-20,"175,54","191,93",188.34,105.33,
2024-09-21,"90,29","78,76",84.47,103.89,
2024-09-22,"8,95","17,85",0.0,97.19,
2024-09-23,"158,10","150,11",212.85,107.06,
2024-09-24,"161,12","154,20",171.49,115.68,
2024-09-25,"175,30","132,58",231.22,123.29,
2024-09-26,"240,48","263,71",289.95,144.25,
2024-09-27,"134,85","116,90",136.51,138.44,
2024-09-28,"66,58","88,51",46.14,135.05,
2024-09-29,"102,35","111,32",108.32,148.4,
2024-09-30,"160,49","179,20",160.15,148.74,
2024-10-01,"135,87","232,20",75.32,145.13,
2024-10-02,"178,71","216,34",191.06,145.62,
2024-10-03,"237,06","223,89",321.62,145.13,
2024-10-04,"144,28","161,09",143.96,146.48,
2024-10-05,"72,58","72,35",86.21,147.33,
2024-10-06,"89,29","71,21",133.64,145.47,
2024-10-07,"80,63","107,18",67.05,134.06,
2024-10-08,"98,59","91,73",120.24,128.73,
2024-10-09,"137,03","142,55",128.81,122.78,
2024-10-10,"119,59","178,83",69.61,106.0,
2024-10-11,"157,45","217,34",151.07,107.88,
2024-10-12,"96,02","85,09",88.71,111.23,
2024-10-13,"52,17","69,34",28.92,105.92,
2024-10-14,"151,47","210,09",87.62,116.04,
2024-10-15,"125,71","112,79",125.44,119.92,
2024-10-16,"117,64","123,45",102.97,117.15,
2024-10-17,"104,24","57,73",134.84,114.96,
2024-10-18,"124,89","130,43",118.69,110.31,
2024-10-19,"72,25","88,65",64.7,106.91,
2024-10-20,"77,84","103,47",86.3,110.58,
2024-10-21,"119,06","111,71",139.76,105.95,
2024-10-22,"214,15","173,46",222.59,118.58,
2024-10-23,"215,39","207,32",209.98,132.55,
2024-10-24,"136,47","160,79",123.8,137.15,
2024-10-25,"170,03","233,80",136.51,143.6,
2024-10-26,"114,06","128,54",107.21,149.57,
2024-10-27,"93,91","34,05",127.79,151.87,
2024-10-28,"145,17","171,04",131.69,155.6,
2024-10-29,"160,80","102,60",213.94,147.98,
2024-10-30,"133,96","157,83",151.9,136.34,
2024-10-31,"133,90","174,11",77.46,135.98,
2024-11-01,"131,07","130,67",128.81,130.41,
2024-11-02,"79,76","74,21",79.58,125.51,
2024-11-03,"101,41","101,09",98.38,126.58,
2024-11-04,"114,69","107,61",134.64,122.23,
2024-11-05,"57,44","38,18",63.69,107.46,
2024-11-06,"120,14","114,07",123.69,105.49,
2024-11-07,"98,80","115,87",115.98,100.47,
2024-11-08,"108,89","68,56",152.5,97.3,
2024-11-09,"77,40","92,59",60.07,96.97,
2024-11-10,"54,01","89,74",44.91,90.2,
2024-11-11,"154,23","147,07",178.43,95.84,
2024-11-12,"106,86","93,21",155.5,102.9,
2024-11-13,"116,55","97,85",122.42,102.39,
2024-11-14,"58,63","35,07",68.25,96.65,
2024-11-15,"97,59","118,91",108.2,95.04,
2024-11-16,"97,27","86,20",98.86,97.88,
2024-11-17,"33,89","16,89",42.27,95.0,
2024-11-18,"253,14","346,10",192.45,109.13,
2024-11-19,"197,48","152,42",233.07,122.08,
2024-11-20,"195,19","160,25",267.33,133.31,
2024-11-21,"193,79","217,34",241.71,152.62,
2024-11-22,"102,10","67,86",122.63,153.27,
2024-11-23,"183,45","135,86",217.92,165.58,
2024-11-24,"85,60","17,07",128.12,172.96,
2024-11-25,"123,71","164,43",91.44,154.47,
2024-11-26,"169,26","192,84",130.69,150.44,
2024-11-27,"199,63","236,33",176.37,151.07,
2024-11-28,"176,28","161,09",195.44,148.57,
2024-11-29,"226,97","293,54",234.64,166.41,
2024-11-30,"105,60","110,82",110.92,155.29,
2024-12-01,"184,54","239,17",184.15,169.43,
2024-12-02,"197,00","320,05",121.34,179.9,
2024-12-03,"164,99","189,79",168.86,179.29,
2024-12-04,"136,60","95,33",147.66,170.28,
2024-12-05,"127,66","107,18",167.62,163.34,
2024-12-06,"150,85","156,40",150.52,152.46,
2024-12-07,"151,06","193,62",107.67,158.96,
2024-12-08,"68,65","85,55",42.82,142.4,
2024-12-09,"170,97","298,28",71.08,138.68,
2024-12-10,"194,50","254,49",202.17,142.9,
2024-12-11,"153,94","181,89",142.23,145.38,
2024-12-12,"233,83","323,76",140.43,160.54,
2024-12-13,"191,36","249,98",131.69,166.33,
2024-12-14,"101,75","112,71",94.01,159.29,
2024-12-15,"64,41","91,73",30.61,158.68,
2024-12-16,"194,04","179,63",207.45,161.98,
2024-12-17,"133,30","93,02",166.27,153.23,
2024-12-18,"182,29","187,99",229.98,157.28,
2024-12-19,"152,59","202,83",137.46,145.68,
2024-12-20,"128,64","153,90",106.97,136.72,
2024-12-21,"89,21","106,72",69.23,134.93,
2024-12-22,"37,22","55,66",15.47,131.04,
2024-12-23,"146,57","102,29",158.44,124.26,
2024-12-24,"143,37","135,40",150.59,125.7,
2024-12-25,"120,14","102,66",171.26,116.82,
2024-12-26,"132,86","158,94",88.38,114.0,
2024-12-27,"168,56","219,18",121.88,119.7,
2024-12-28,"106,21","79,42",121.44,122.13,
2024-12-29,"79,41","90,48",56.6,128.16,
2024-12-30,"108,20","82,97",110.73,122.68,
2024-12-31,"63,40","79,00",52.72,111.26,
2025-01-01,"112,81","143,14",68.22,110.21,
2025-01-02,"198,48","272,92",102.44,119.58,
2025-01-03,"137,50","137,08",155.92,115.15,
2025-01-04,"69,86","46,43",87.14,109.95,
2025-01-05,"48,15","76,80",16.01,105.49,
2025-01-06,"98,32","120,63",62.89,104.07,
2025-01-07,"117,64","61,73",164.76,111.82,
2025-01-08,"70,21","50,90",84.92,105.74,
2025-01-09,"123,14","85,94",143.36,94.97,
2025-01-10,"65,54","59,40",69.36,84.69,
2025-01-11,"71,65","43,96",100.83,84.95,
2025-01-12,"81,90","54,43",121.08,89.77,
2025-01-13,"106,86","71,02",154.02,90.99,
2025-01-14,"147,37","89,43",202.46,95.24,
2025-01-15,"147,09","152,51",156.56,106.22,
2025-01-16,"92,82","115,67",67.54,101.89,
2025-01-17,"88,34","66,05",101.0,105.15,
2025-01-18,"77,16","112,81",51.33,105.93,
2025-01-19,"68,30","51,07",70.99,103.99,
2025-01-20,"151,89","173,05",120.28,110.42,
2025-01-21,"50,10","37,46",62.48,96.53,
2025-01-22,"157,46","174,42",145.48,98.01,
2025-01-23,"126,48","120,09",130.21,102.82,
2025-01-24,"148,64","116,43",194.23,111.43,
2025-01-25,"84,67","126,61",52.8,112.5,
2025-01-26,"128,06","136,18",127.79,121.04,
2025-01-27,"209,14","269,03",213.18,129.22,
2025-01-28,"163,21","192,84",150.79,145.38,
2025-01-29,"105,26","86,42",113.27,137.92,
2025-01-30,"120,68","72,18",140.48,137.09,
2025-01-31,"109,84","69,16",134.6,131.55,
2025-02-01,"65,25","80,06",66.78,128.78,
2025-02-02,"62,00","52,98",88.38,119.34,
2025-02-03,"146,05","145,60",143.52,110.33,
2025-02-04,"141,46","152,78",127.43,107.22,
2025-02-05,"135,57","117,52",156.84,111.55,
2025-02-06,"162,32","119,87",199.96,117.5,
2025-02-07,"124,44","141,78",108.41,119.58,
2025-02-08,"131,89","111,26",143.42,129.1,
2025-02-09,"0,00","0,00",0.0,120.25,
2025-02-10,"121,01","105,56",138.35,116.67,
2025-02-11,"119,80","83,60",149.43,113.58,
2025-02-12,"95,37","76,06",116.31,107.83,
2025-02-13,"167,42","178,83",188.94,108.56,
2025-02-14,"119,53","102,14",123.05,107.86,
2025-02-15,"108,19","92,45",111.38,104.47,
2025-02-16,"86,55","94,13",91.6,116.84,
2025-02-17,"156,25","155,77",194.89,121.87,
2025-02-18,"217,61","180,79",251.32,135.85,
2025-02-19,"166,24","171,87",174.08,145.97,
2025-02-20,"265,49","336,85",200.69,159.98,
2025-02-21,"181,82","203,92",188.99,168.88,
2025-02-22,"124,81","165,90",95.13,171.25,
2025-02-23,"96,91","140,53",102.56,172.73,
2025-02-24,"144,02","182,74",108.87,170.99,
2025-02-25,"165,32","207,54",112.01,163.52,
2025-02-26,"162,06","232,65",107.81,162.92,
2025-02-27,"143,77","126,13",172.16,145.53,
2025-02-28,"122,69","88,95",139.12,137.08,
2025-03-01,"119,86","108,63",126.85,136.38,
2025-03-02,"83,74","55,66",108.32,134.5,
2025-03-03,"154,23","160,44",156.13,135.95,
2025-03-04,"253,45","211,54",303.88,148.54,
2025-03-05,"180,47","116,08",242.05,151.18,
